"id_in_session","session_code","body"
2,"hg739rpo","Does it have a u shape at the top and pointed at the bottom, kind of narrower than normal shielf?"
1,"hg739rpo","Awesome."
2,"hg739rpo","Fig 4 for me!"
2,"hg739rpo","Yes same"
2,"hg739rpo","Yup!"
1,"hg739rpo","Yep. Figure 4 for me, too."
1,"hg739rpo","Funnily enough, you're seeing the exact same things that my previous partner was seeing!"
1,"hg739rpo","Sounds good to me (RE: calling it 'apron')"
1,"hg739rpo","Yep."
2,"hg739rpo","Two rounded heads kind of facing each other, with a base with pointy wings?"
1,"hg739rpo","LOL! "
2,"hg739rpo","Sounds like my Fig 5, it's the only symmetrical one left too"
1,"hg739rpo","LOL. Yep. That's exactly it. That's figure 3 for me."
2,"hg739rpo","Yes!"
1,"hg739rpo","Weirdly, in the last go, my partner and I got 0/5, which made no sense!"
2,"hg739rpo","Yes"
1,"hg739rpo","I wonder if they wrote the numbers in the opposite tile thingies..."
2,"hg739rpo","Fig 3 for me, has a small u shaped cut out in the bottom"
1,"hg739rpo","I really hope so, too. It seemed like a breeze!"
2,"hg739rpo","Yup!"
2,"hg739rpo","Fig 2"
2,"hg739rpo","Not sure what to call it though lol"
2,"hg739rpo","Go for angel!"
2,"hg739rpo","Or decoration lol"
2,"hg739rpo","Done!"
2,"hg739rpo","Great job :)"
2,"hg739rpo","You too!"
1,"hg739rpo","Hi!"
2,"hg739rpo","Hiya!"
3,"hg739rpo","yes"
4,"hg739rpo","Hi!"
1,"hg739rpo","My figure 1 looks like an Christmas tree angel, but with its left side missing. "
1,"hg739rpo","It's asymmetrical..."
2,"hg739rpo","Does it kind of have a sleeve shape on the left?"
1,"hg739rpo","Yep."
2,"hg739rpo","Fig 1 for me!"
1,"hg739rpo","Awesome. Shall I call it 'angel'?"
3,"hg739rpo","does it look like a triangle at the bottom"
2,"hg739rpo","Go for it!"
4,"hg739rpo","Ok thats not my 1"
1,"hg739rpo","My figure 2 looks like an apron..."
3,"hg739rpo","figure 5 "
4,"hg739rpo","I don't think i have that"
1,"hg739rpo","Or a dress with a big collar, haha"
3,"hg739rpo","yes "
2,"hg739rpo","Kind of inverted triangle shapes?"
4,"hg739rpo","nothing close to it"
1,"hg739rpo","Tep!"
2,"hg739rpo","Fig 2 for me"
1,"hg739rpo","Yep!*"
1,"hg739rpo","Cool!"
2,"hg739rpo","Call it apron?"
1,"hg739rpo","Shall I call it 'apron'?"
1,"hg739rpo","Yep."
2,"hg739rpo","Lol yes!"
1,"hg739rpo","My figure 3 looks like antennae from a bug"
3,"hg739rpo","yes does it have pointy corners"
2,"hg739rpo","Rounded antennae top kind of facing each other?"
3,"hg739rpo","figure 3"
2,"hg739rpo","Fig 3 for me!"
4,"hg739rpo","don't have that either"
1,"hg739rpo","Yep. That's the one. Shall I call it 'antennae'?"
2,"hg739rpo","Go for it"
3,"hg739rpo","yep!"
1,"hg739rpo","My figure 4 looks like a shield with spikes on the top..."
4,"hg739rpo","i think that's my 2"
2,"hg739rpo","Is there a u-shape at the top and pointed bottom? Kind of narrower through the bottom half?"
3,"hg739rpo","does it kinda look like swans"
4,"hg739rpo","got one at least"
2,"hg739rpo","Fig 5 for me if so!"
3,"hg739rpo","yesss"
1,"hg739rpo","It looks more like a V shape, I guess. It's thin at the bottom and larger at the top. It's also symmetrical."
3,"hg739rpo","that is figure  2 for me"
1,"hg739rpo","The only symmetrical one left. :)"
4,"hg739rpo","symmetrical?"
2,"hg739rpo","Yes, Fig 5 then!"
3,"hg739rpo","call it attenae ?"
1,"hg739rpo","Awesome."
4,"hg739rpo","that is my 5"
1,"hg739rpo","Shall I call it 'shield'??"
2,"hg739rpo","Yup!"
4,"hg739rpo","call it antenna"
1,"hg739rpo","And my figure 5 looks like a flag"
3,"hg739rpo","yes i have one that looks like a flag"
3,"hg739rpo","figure 1"
2,"hg739rpo","With a little bite out of the handle part?"
2,"hg739rpo","Fig 4 for me!"
1,"hg739rpo","Yep, haha!"
4,"hg739rpo","yes"
3,"hg739rpo","yep"
4,"hg739rpo","that is 4"
1,"hg739rpo","Somebody must've been hungry. :D "
2,"hg739rpo","Lol"
1,"hg739rpo","Shall I call it 'flag'?"
2,"hg739rpo","Done!"
1,"hg739rpo","Awesome-o!"
3,"hg739rpo","lol i agree it is disjointed"
2,"hg739rpo","Sweet, thanks! Good luck with the rest :)"
3,"hg739rpo","yesss"
3,"hg739rpo","what should we call it"
2,"hg739rpo","Hiya!"
3,"hg739rpo","hello"
4,"hg739rpo","Hi!"
6,"hg739rpo","Hi! Yes :) "
5,"hg739rpo","Hey"
8,"hg739rpo","Hi"
2,"hg739rpo","With two inverted triangles? Fig 4 for me!"
3,"hg739rpo","should i start"
6,"hg739rpo","Gotcha, figure 5"
8,"hg739rpo","Sure!"
2,"hg739rpo","Call it apron I guess?"
4,"hg739rpo","Ok so firstly my 1 looks like a rotated L shape"
6,"hg739rpo","Perfect"
3,"hg739rpo","my first figure looks like an attenae, has hole in middle"
4,"hg739rpo","with a semicircle cut out of it"
2,"hg739rpo","Assymetrical with a sleeve on the left side and bite shape out of the right side?"
4,"hg739rpo","do you have this?"
3,"hg739rpo","that is shaped a bit like a heart"
8,"hg739rpo","Is the hole almost spade like?"
5,"hg739rpo","My first figure looks like a boomerang"
8,"hg739rpo","Yes a heart works as well"
3,"hg739rpo","yesss"
2,"hg739rpo","Fig 1 for me"
6,"hg739rpo","Smaller at the bottom, chunky at the top?"
2,"hg739rpo","Yup!"
8,"hg739rpo","We match!"
3,"hg739rpo","perfect"
6,"hg739rpo","Great, figure 2"
6,"hg739rpo","Let's call it shield?"
5,"hg739rpo","Which indeed looks like a L shape"
6,"hg739rpo",":)"
8,"hg739rpo","What shall we name it?"
2,"hg739rpo","And pointed base? Fig 3 for me!"
4,"hg739rpo","i think its the samer"
3,"hg739rpo","spade?"
5,"hg739rpo","Okay go for it"
2,"hg739rpo","Done"
6,"hg739rpo","Fig 1"
8,"hg739rpo","Sounds good!"
6,"hg739rpo","Round at the top?"
6,"hg739rpo","Yep"
6,"hg739rpo","call it bug?"
3,"hg739rpo","my figure 2  has lots of triangles"
6,"hg739rpo","Sure"
3,"hg739rpo","looks like an apron"
2,"hg739rpo","Fig 2 for me!"
8,"hg739rpo","That's my figure 4!"
2,"hg739rpo","Nice"
3,"hg739rpo","great call it apron?"
8,"hg739rpo","Its a series of overlapping triangles right?"
8,"hg739rpo","Yes"
6,"hg739rpo","Yes"
3,"hg739rpo","yesss"
2,"hg739rpo","Also Fig 5 for me :)"
4,"hg739rpo","moving on, 2nd i have a symmetrical shape, flat round bottom with 2 things sticking out of it"
3,"hg739rpo","my figure 3 looks a bit like a flag"
2,"hg739rpo","Nice!"
5,"hg739rpo","same"
6,"hg739rpo","Does it have almost a right angle for the top right corner?"
6,"hg739rpo","like a boomerang with a chunk out of it?"
4,"hg739rpo","great"
5,"hg739rpo","go for it"
6,"hg739rpo","figure 4"
6,"hg739rpo","shall we call it boomerang?"
8,"hg739rpo","Could it kind of look like a sickle?"
6,"hg739rpo","ok"
6,"hg739rpo","flag works"
4,"hg739rpo","3 looks like the outline of a club with spikes on it"
8,"hg739rpo","A half circle indent? Or is that another one for you?"
6,"hg739rpo","last one is figure 3"
5,"hg739rpo","that is my 5th"
3,"hg739rpo","yesss"
2,"hg739rpo","Looks good to me!"
3,"hg739rpo","call it sickle?"
6,"hg739rpo","almost like a butterfly with one big wing one small wing"
8,"hg739rpo","Yes!"
6,"hg739rpo","hahaha sure, let's call it angel"
2,"hg739rpo","Nice!! Yes they are lol"
6,"hg739rpo","antennae, shield, angel, flag, apron"
4,"hg739rpo","great, 4 is kind of like a flower with a piece cut out"
6,"hg739rpo","great!"
5,"hg739rpo","same"
6,"hg739rpo","teamwork!"
6,"hg739rpo","you too!"
5,"hg739rpo","so last one is my 3rd, kinda looks like a dress"
3,"hg739rpo","figure 5 has pointy ends"
4,"hg739rpo","and thend 5 is oike a beaker with a label on"
3,"hg739rpo","looks like a shield"
1,"hg739rpo","Hi!"
6,"hg739rpo","Hello!"
2,"hg739rpo","Hiya! Shall I start?"
8,"hg739rpo","Sure!"
5,"hg739rpo","Hey"
4,"hg739rpo","Lets go"
3,"hg739rpo","hello"
9,"hg739rpo","hello"
5,"hg739rpo","Sure"
2,"hg739rpo","My Fig one is like a flag waving to the left with a bite out of the handle"
1,"hg739rpo","My figure 1 resembles a shield with spikes on the top. It's symmetrical."
4,"hg739rpo","it helps that its the same ones each time"
6,"hg739rpo","Perfect, figure 3"
3,"hg739rpo","shall i start"
2,"hg739rpo","YEs!"
8,"hg739rpo","For figure 1?"
9,"hg739rpo","sure"
6,"hg739rpo","Shall we call it shield?"
4,"hg739rpo","that is my 3"
1,"hg739rpo","Great. Yep, let's do that!"
5,"hg739rpo","That is my 4"
2,"hg739rpo","Call it flag?"
8,"hg739rpo","That is figure 5 for me"
5,"hg739rpo","yes"
3,"hg739rpo","my figure 1 has a hole in the middle sort of like a spade "
4,"hg739rpo","flag it is"
8,"hg739rpo","Oh its the same for both of us"
1,"hg739rpo","My figure 2 looks like antennae"
6,"hg739rpo","Fig 1 :) Let's call it antennae"
1,"hg739rpo","Brill"
2,"hg739rpo","My Fig 2 looks like an apron with two inverted triangles in the middle"
8,"hg739rpo","Correct"
5,"hg739rpo","go for it"
8,"hg739rpo","Yes!"
1,"hg739rpo","My figure 3 looks like an apron"
9,"hg739rpo","ok, sort of like a spade with like arms holding it?"
6,"hg739rpo","Fig 2"
6,"hg739rpo","Happy to call it apron haha"
4,"hg739rpo","yes same"
6,"hg739rpo","Speeeed"
1,"hg739rpo","Ace!"
5,"hg739rpo","that is my 2nd"
3,"hg739rpo","yes which one is that for you?"
2,"hg739rpo","Call it apron?"
9,"hg739rpo","that is figure 1 for me as well"
8,"hg739rpo","Ah yes, almost like a mace?"
4,"hg739rpo","sure"
3,"hg739rpo","ok great"
1,"hg739rpo","My figure 4 looks like a flag"
8,"hg739rpo","That is figure 4 for me"
6,"hg739rpo","Also my figure 4!"
1,"hg739rpo","Blowing in the wind"
3,"hg739rpo","what shall we call it"
1,"hg739rpo","Awesome. Call it flag?"
2,"hg739rpo","Great! My Fig 3 looks like antennae with rounded heads that face each other"
6,"hg739rpo","Yep, great"
9,"hg739rpo","spade with arms?"
8,"hg739rpo","We will go with shield"
5,"hg739rpo","that is my 1st"
4,"hg739rpo","that is 1 for me"
2,"hg739rpo","Call it antennae?"
3,"hg739rpo","yep just one word though so spade?"
5,"hg739rpo","sure"
4,"hg739rpo","makes sense to"
9,"hg739rpo","ok cool, just spade"
5,"hg739rpo","nice description btw"
8,"hg739rpo","With a spade in the middle"
2,"hg739rpo","Fig 4 for me looks like a spiky shield, narrows toward the bottom and comes to a point"
8,"hg739rpo","Like a spade hole"
1,"hg739rpo","And my figure 5 looks like a Christmas tree angel but with with some of it missing on the left"
1,"hg739rpo","Asymmetrical"
5,"hg739rpo","like a boomerang?"
6,"hg739rpo","Also my figure 5, let's call it angel"
1,"hg739rpo","Yay"
8,"hg739rpo","That is my figure 1"
4,"hg739rpo","same as mine"
6,"hg739rpo",":)"
8,"hg739rpo","Sure!"
5,"hg739rpo","with two things on top?"
3,"hg739rpo","my figure 2 sort of looks like an angel bit weird "
1,"hg739rpo","That one was speeeeeedy indeed!"
2,"hg739rpo","Call it shield?"
4,"hg739rpo","yes"
5,"hg739rpo","like dino heads"
6,"hg739rpo","Smashed it! Good luck with your other ones!"
2,"hg739rpo","Great!"
5,"hg739rpo","that is my 3rd"
1,"hg739rpo","Thank you!"
3,"hg739rpo","has curved edges"
4,"hg739rpo","I'm assuming that 5 is also the same"
2,"hg739rpo","Fig 5 for me is assymetrical, kind of like an angel Christmas tree?"
2,"hg739rpo","Gotta be!"
9,"hg739rpo","maybe like a horse looking left??"
1,"hg739rpo","And likewise!"
2,"hg739rpo","Call it angel?"
5,"hg739rpo","ok"
4,"hg739rpo","thats the one"
8,"hg739rpo","One looks like a sickle, its sharp like a blade"
2,"hg739rpo","Sweet!"
3,"hg739rpo","yes i can see that"
8,"hg739rpo","That's figure 3 for me"
5,"hg739rpo","yes"
9,"hg739rpo","ok that is my figure 2 as well"
3,"hg739rpo","is that figure 2 for you as well?"
8,"hg739rpo","The other one is figure 2"
3,"hg739rpo","okk"
5,"hg739rpo","yup thats what I called boomerang lol"
9,"hg739rpo","call it horse?"
3,"hg739rpo","yep"
5,"hg739rpo","its my 5th too"
3,"hg739rpo","my figure 3 looks a bit like a shield with spiky edges"
5,"hg739rpo","yesss"
8,"hg739rpo","lets go flag and angel"
2,"hg739rpo","Okay great. To review: (mine-yours) 1-3/Flag, 2-2/Apron, 3-1/Antennae, 4-4/Shield, 5-5/Angel"
5,"hg739rpo","sure"
3,"hg739rpo","narrower at bottom"
9,"hg739rpo","ok i think i know which one that is"
6,"hg739rpo","Thank you!"
9,"hg739rpo","yes, narrow at bottom"
9,"hg739rpo","that is figure 5 for me"
5,"hg739rpo","Good job!"
3,"hg739rpo","ok great call it shield?"
9,"hg739rpo","yes shield is good"
4,"hg739rpo","nice to actually finish with time to spare, my first attempt was horrible"
8,"hg739rpo","Flag = figure 3 for me. Angel = figure 2"
2,"hg739rpo","It's gotten easier as it's gone on!"
4,"hg739rpo","yes thats all correct"
8,"hg739rpo","Correct!"
3,"hg739rpo","my figure 4 has triangles"
2,"hg739rpo","Nice, thank you!! :)"
3,"hg739rpo","looks a bit like an hourglass shape"
8,"hg739rpo","Hi!"
5,"hg739rpo","Hey"
6,"hg739rpo","Hello!"
9,"hg739rpo","hello"
3,"hg739rpo","hi"
8,"hg739rpo","May I start?"
9,"hg739rpo","sure"
4,"hg739rpo","Hey"
7,"hg739rpo","Hi"
5,"hg739rpo","My first looks like a shield, pointing down is narrow"
3,"hg739rpo","shall i start"
8,"hg739rpo","Figure 1 looks like a shield or a mace for me"
6,"hg739rpo","Sure"
4,"hg739rpo","go ahead!"
5,"hg739rpo","spikey top"
6,"hg739rpo","I can list all mine if that's useful for you?"
8,"hg739rpo","What figure is that for you?"
9,"hg739rpo","that is figure 4 for me"
3,"hg739rpo","ok go ahead"
7,"hg739rpo","yeah mine is the same"
6,"hg739rpo","Fig 1: Apron"
8,"hg739rpo","Call it shield?"
5,"hg739rpo","ok"
6,"hg739rpo","Fig 2: Antennae"
9,"hg739rpo","sure"
6,"hg739rpo","Fig 3: Flag"
6,"hg739rpo","Fig 4: Shield"
4,"hg739rpo","that is my 4"
7,"hg739rpo","so our figure 1s are the same"
6,"hg739rpo","Fig 5: Angel"
5,"hg739rpo","second is like a apron"
5,"hg739rpo","dress kinda"
7,"hg739rpo","my figure 2 looks a bit like an axe"
8,"hg739rpo","2 looks like it has a heart shape in the middle for me"
4,"hg739rpo","thats the one"
6,"hg739rpo","Are there any that might not be clear for you?"
4,"hg739rpo","apron it is"
7,"hg739rpo","looks a bit like a dracula cape?"
9,"hg739rpo","ok isee that, with arms cradling it, that is figure 1 for me"
5,"hg739rpo","yup"
8,"hg739rpo","Call it heart?"
9,"hg739rpo","sure"
3,"hg739rpo","thats great im filling it in now"
7,"hg739rpo","thats my figure 3, "
5,"hg739rpo","ok"
4,"hg739rpo","yes that's my 3"
7,"hg739rpo","my figure 3 is your figure 2"
8,"hg739rpo","Figure 4 looks like an apron to me"
8,"hg739rpo","A bunch of triangles"
6,"hg739rpo","Great"
9,"hg739rpo","ok, i see that, figure 2 for me"
5,"hg739rpo","my 3rd is like a boomerang"
5,"hg739rpo","or a flag pointing left"
7,"hg739rpo","thats my figure 4 "
5,"hg739rpo","ok"
8,"hg739rpo","Figure 3 for me is a flag or could be a blade"
7,"hg739rpo","oh no thats my figure 2 "
8,"hg739rpo","It has a half circle cut out of it"
4,"hg739rpo","i have that too, at 1"
9,"hg739rpo","ok i see that, that is figure 3 for me"
7,"hg739rpo","so your figure 3 is my figure 2 "
5,"hg739rpo","my 4th is like figure with to pointy things"
8,"hg739rpo","call it flag?"
5,"hg739rpo","like dino heads"
9,"hg739rpo","sure"
4,"hg739rpo","sure"
7,"hg739rpo","yeah thats my 4th as well"
5,"hg739rpo","ok"
8,"hg739rpo","Figure 5 looks like an angle kind of right?"
8,"hg739rpo","angel*"
4,"hg739rpo","that's fine by me"
9,"hg739rpo","yeah, or a horse looking to the left?"
7,"hg739rpo","so the 5th is the one that resembles a horses face kind of?"
5,"hg739rpo","5th is like a floating angel"
8,"hg739rpo","That works. Shall we call it horse?"
9,"hg739rpo","i tthat is figure 5 for me"
9,"hg739rpo","sure"
4,"hg739rpo","i think that's my 2"
7,"hg739rpo","yeah or floating angel "
8,"hg739rpo","Same for me!"
5,"hg739rpo","ok got it"
7,"hg739rpo","so our 5th is the same as well"
8,"hg739rpo","Awesome!"
9,"hg739rpo","thanks!"
4,"hg739rpo","flag it is"
5,"hg739rpo","We are done"
7,"hg739rpo","do we have to just wait for the timer to run out do you think?"
5,"hg739rpo","Good job!"
5,"hg739rpo","Yeah"
7,"hg739rpo","I think we did well there !"
5,"hg739rpo","Indeed"
4,"hg739rpo","i think mine is the same"
4,"hg739rpo","i would have a very hard time describing it"
4,"hg739rpo","sure"
5,"hg739rpo","Hey"
9,"hg739rpo","hello"
8,"hg739rpo","Hi, you can start. I will assist"
6,"hg739rpo","Hello!"
5,"hg739rpo","yup"
6,"hg739rpo","Want me to list what I've got with names?"
9,"hg739rpo","sure"
6,"hg739rpo","Fig 1: Apron"
6,"hg739rpo","Fig 2: Shield"
7,"hg739rpo","My figure 1 looks like a dracula cape"
6,"hg739rpo","Fig 3: Flag"
6,"hg739rpo","Fig 4: Angel"
6,"hg739rpo","Fig 5: Antennae"
8,"hg739rpo","Bunch of triangles?"
7,"hg739rpo","yeahh"
6,"hg739rpo","Are any of those unclear at all?"
5,"hg739rpo","thats my 2nd"
8,"hg739rpo","Figure 1 for me too"
8,"hg739rpo","Lets call it cape?"
9,"hg739rpo","gotcha, i don't think so"
5,"hg739rpo","yup"
6,"hg739rpo","Perfect :) "
7,"hg739rpo","can do"
7,"hg739rpo","my number 2 looks like a mirror that you hold"
8,"hg739rpo","Same!"
5,"hg739rpo","that is my 4th"
8,"hg739rpo","Lets call it mirror"
5,"hg739rpo","yess"
7,"hg739rpo","number 3 looks like a flag or axe type thing"
8,"hg739rpo","That's figure 4 for me. Lets call it flag"
5,"hg739rpo","that is my 5th"
5,"hg739rpo","yess"
7,"hg739rpo","my figure 4 is like a horses head/ floating angel/ ghost"
9,"hg739rpo","ok filled in :)thanks!"
8,"hg739rpo","That's figure 5 for me. Lets call it horse?"
7,"hg739rpo","yeah"
6,"hg739rpo","Great! Teamwork :) "
5,"hg739rpo","that is my 1st"
7,"hg739rpo","my 5 is the one that looks like 2 dinosaurs coming out of a dish"
5,"hg739rpo","yes"
8,"hg739rpo","That's my figure 3"
7,"hg739rpo","what shall we call it"
8,"hg739rpo","Lets call it dish?"
7,"hg739rpo","fab"
8,"hg739rpo","Awesome!"
5,"hg739rpo","yess flying"
7,"hg739rpo","We did well there :)"
5,"hg739rpo","that is my fig 3"
8,"hg739rpo","Teamwork!"
5,"hg739rpo","sure"
5,"hg739rpo","correct"
5,"hg739rpo","Good job!"
5,"hg739rpo","Yes we did!"
5,"hg739rpo","You too!"
7,"hg739rpo","Hii"
7,"hg739rpo","Yeah thats fine :)"
7,"hg739rpo","A bit like a fairytale mirror you hold?"
7,"hg739rpo","like a basic tree shape"
7,"hg739rpo","yeah thats my number 4"
7,"hg739rpo","lets call it shield"
7,"hg739rpo","whats your next one"
7,"hg739rpo","thats my number 2"
7,"hg739rpo","lets call it apron"
7,"hg739rpo","thats my number 1"
7,"hg739rpo","yeah :)"
7,"hg739rpo","thats my number 5"
7,"hg739rpo","yeah i think flag"
7,"hg739rpo","resembles a horses head slightly"
7,"hg739rpo","yeah i see that my number 3 "
7,"hg739rpo","yeah angel"
7,"hg739rpo","yeah :)"
7,"hg739rpo","you too!"
9,"hg739rpo","hello"
7,"hg739rpo","Hi, shall i describe?"
9,"hg739rpo","sure"
7,"hg739rpo","my figure 1 looks like bug ears"
9,"hg739rpo","ok thats figure 1 for me"
7,"hg739rpo","what shall we call it?"
9,"hg739rpo","ears"
7,"hg739rpo","my number 2 looks like a spikey mirror that you would hold"
9,"hg739rpo","ok thats 2 for me, lets call that ""mirror"""
7,"hg739rpo","my number 3 looks like a flag blowing to the left"
9,"hg739rpo","ok thats 4 for me, lets call it ""flag"""
7,"hg739rpo","my 4 looks like a floating angel"
9,"hg739rpo","ok thats 3 for me, lets call it ""angel"""
7,"hg739rpo","and my 5 is a bunch of triangles that look like a cape"
9,"hg739rpo","yep, that would be 5 for me, lets call it ""cape"""
7,"hg739rpo","fab!"
9,"hg739rpo","thanks! :)"
1,"j8urhz5m","hi!"
1,"j8urhz5m","ok"
1,"j8urhz5m","is it narrower at the bottom?"
1,"j8urhz5m","1"
1,"j8urhz5m","ok"
1,"j8urhz5m","do the antenna have spikes at the bottom?"
1,"j8urhz5m","one spike each side at the base?"
1,"j8urhz5m","ah ok yes"
1,"j8urhz5m","thats my figure 5"
1,"j8urhz5m","is the flag part long and narrow?"
1,"j8urhz5m","thats my figure 4"
1,"j8urhz5m","ok"
1,"j8urhz5m","with a long line pointing down on each side?"
1,"j8urhz5m","thats my figure 3"
1,"j8urhz5m","ok"
1,"j8urhz5m","ohh with a wing on the left?"
1,"j8urhz5m","ok thats my figure 2"
1,"j8urhz5m","ok"
2,"j8urhz5m","Hiya! :)"
1,"j8urhz5m","hi!"
2,"j8urhz5m","Excellent! :D I'm glad because these look so different from the example video..."
1,"j8urhz5m","made up of two triangles?"
1,"j8urhz5m","thats my figure 5"
1,"j8urhz5m","ok"
2,"j8urhz5m","I do! It's not my fig 1 though. "
2,"j8urhz5m","Gotcha!"
2,"j8urhz5m","Looks like a sickle almost?"
1,"j8urhz5m","with a wing on the left?"
2,"j8urhz5m","Flag!"
2,"j8urhz5m","Perfect"
1,"j8urhz5m","thats my figure 2"
1,"j8urhz5m","cool"
2,"j8urhz5m","Pointy bits on the top, long bit at the bottom?"
1,"j8urhz5m","and narrow bottom?"
2,"j8urhz5m","What fig is the flag for yours? And which number is the shield?"
1,"j8urhz5m","thats my figure 3"
1,"j8urhz5m","ok"
2,"j8urhz5m","Ohh!!! Perfect."
2,"j8urhz5m","Okay so flag for me is fig 3."
1,"j8urhz5m","thats my figure 1"
2,"j8urhz5m","Sheild is fig 5"
2,"j8urhz5m","*shield"
1,"j8urhz5m","yes"
2,"j8urhz5m","Fig 1 for me :)"
1,"j8urhz5m","thats my figure 4"
1,"j8urhz5m","yayy well done"
2,"j8urhz5m","Triangle at the top?"
2,"j8urhz5m","Fig 4 :)"
1,"j8urhz5m","are you still here?"
2,"j8urhz5m","Oh yes - asymmetrical... shorter bit on the left, bigger bit on the right?"
2,"j8urhz5m","Yep! "
2,"j8urhz5m","What is it called? Angel? And is the bug one just bug?"
2,"j8urhz5m","Fab! :D Well done!"
1,"j8urhz5m","ahh ok"
2,"j8urhz5m","Awesome! Thank you! :)"
2,"j8urhz5m","Perfect! And thank you! :)"
1,"j8urhz5m","hi!"
2,"j8urhz5m","Hello! :) "
4,"j8urhz5m","hi"
3,"j8urhz5m","ok"
1,"j8urhz5m","my figure 1 looks like an apron"
2,"j8urhz5m","Fig 1 looks like an apron - two triangles"
2,"j8urhz5m","Me too!"
1,"j8urhz5m","awesome ill call it apron"
1,"j8urhz5m","my figure 2 looks like an angel"
2,"j8urhz5m","Fig 2 looks like bug antennae "
4,"j8urhz5m","does it look a bit like a dragons head from the front too?"
2,"j8urhz5m","Angel for me is fig 4!"
4,"j8urhz5m","that is my figure 1"
1,"j8urhz5m","ok"
4,"j8urhz5m","okay"
2,"j8urhz5m","(Sorry I'll let you go first, I'm jumping in)"
3,"j8urhz5m","I'm not sure which one that is"
1,"j8urhz5m","haha dw"
1,"j8urhz5m","my figure 3 is like a flag pointing left"
2,"j8urhz5m","same here"
3,"j8urhz5m","does the handle look like its had a chunk bitten out of it?"
2,"j8urhz5m","for fig 3"
1,"j8urhz5m","awesome"
4,"j8urhz5m","is it like smaller on the left side and bigger on the right with a circular cut out section?"
3,"j8urhz5m","Thats my fig 4"
1,"j8urhz5m","my figure 4 is like a shield with a narrow bottom"
4,"j8urhz5m","that is my figure 5"
2,"j8urhz5m","fig 5 for me"
1,"j8urhz5m","ok"
4,"j8urhz5m","cool!"
1,"j8urhz5m","my figure 5 is bug antenna"
2,"j8urhz5m","fig 2 for me"
4,"j8urhz5m","I think that's my figure 3, a bit like a shark fin?"
3,"j8urhz5m","that is my fig 5"
2,"j8urhz5m","what are you calling them? apron, angel, flag, shield, bug?"
1,"j8urhz5m","ok awesome"
1,"j8urhz5m","apron, angel, flag, shield antennae"
2,"j8urhz5m","perfect! thanks"
4,"j8urhz5m","that's my figure 2"
3,"j8urhz5m","That is my fig 1"
4,"j8urhz5m","yes that's how I would describe it haha!"
2,"j8urhz5m","1-1 apron 2-4 angel 3-3 flag 4-5 shield 5-2 antennae"
3,"j8urhz5m","That is my fig 2"
4,"j8urhz5m","I thought so too"
4,"j8urhz5m","hard to describe"
4,"j8urhz5m","figure 4"
3,"j8urhz5m","that is my fig 3"
1,"j8urhz5m","perfect"
1,"j8urhz5m","thank you"
4,"j8urhz5m","awesome"
3,"j8urhz5m","ok"
3,"j8urhz5m","yes thats right on my end"
2,"j8urhz5m","Hello! :)"
4,"j8urhz5m","hi"
6,"j8urhz5m","hello"
5,"j8urhz5m","Hi!"
2,"j8urhz5m","Mine too! "
3,"j8urhz5m","hi"
8,"j8urhz5m","hello"
6,"j8urhz5m","kind of looks like a boomerag"
5,"j8urhz5m","I think you have the answer sheet if you want to start explaining what your figure 1 is"
2,"j8urhz5m","fig 3 is my antennae"
4,"j8urhz5m","okay so my figure 1 is very unsymmetrical,a smaller left side and a bigger right side with a circular cut out"
8,"j8urhz5m","my figure 1 looks like a sharp blade, something like grim reaper would have"
8,"j8urhz5m","it's facing the left side"
3,"j8urhz5m","that would be my fig 5"
2,"j8urhz5m","fig 4 for me"
5,"j8urhz5m","Kind of like an abstract angel?"
8,"j8urhz5m","alright. what do we name it"
2,"j8urhz5m",":D"
3,"j8urhz5m","grim?"
8,"j8urhz5m","works"
4,"j8urhz5m","yes a bit like broken angel wings "
6,"j8urhz5m","ok and its 1"
5,"j8urhz5m","You're figure 1 is my figure 1 "
4,"j8urhz5m","a bigger right wing"
2,"j8urhz5m","fig 2"
4,"j8urhz5m","great I will call it wings"
8,"j8urhz5m","i've to write what it looks like, i'm calling it a blade"
2,"j8urhz5m","fig 5 for me too!"
6,"j8urhz5m","that one is fig 3 for me"
5,"j8urhz5m","Great!"
3,"j8urhz5m","ok that works"
8,"j8urhz5m","figure 2 looks like it has a handle and some spikes on the top"
6,"j8urhz5m","shield"
8,"j8urhz5m","its a weapon "
3,"j8urhz5m","that is my fig 2"
4,"j8urhz5m","figure 2 consists of two triangles upside down from one another, a bit like a bow tie on its side or a glass timer "
8,"j8urhz5m","alright, any name suggestions?"
6,"j8urhz5m","yea with a line on either side going down"
3,"j8urhz5m","weapon?"
6,"j8urhz5m","thats my fig 5"
5,"j8urhz5m","Your figure 2 is my figure 4"
8,"j8urhz5m","figure 3 looks like a"
2,"j8urhz5m","awesome! :) thank you- perfect"
6,"j8urhz5m","ok"
4,"j8urhz5m","great what should we call it "
8,"j8urhz5m","weird curvey thing"
8,"j8urhz5m","wings"
8,"j8urhz5m","smallers on left bigger on right"
5,"j8urhz5m","Timer?"
4,"j8urhz5m","great"
3,"j8urhz5m","that is my fig 1"
8,"j8urhz5m","calling it wings"
6,"j8urhz5m","ahh ok with two spikes hortizantally"
3,"j8urhz5m","ok"
4,"j8urhz5m","figure 3 for me is like a bugs antennae, symmetrical shape"
6,"j8urhz5m","yea"
