"id_in_session","session_code","body","body_lemma","network"
8,"jdf4sgo1","So my figure 1 looks like a flag","figure look like flag","random"
8,"jdf4sgo1","pointing left","point leave","random"
7,"jdf4sgo1","ok, thats my figure 4","okay thats figure","random"
8,"jdf4sgo1","My figure 2 looks like double swan heads","figure look like double swan head","random"
7,"jdf4sgo1","same for me","","random"
8,"jdf4sgo1","Cool","cool","random"
8,"jdf4sgo1","My figure 3 looks like an angel","figure look like angel","random"
7,"jdf4sgo1","same","","random"
8,"jdf4sgo1","My figure 4 looks like an apron","figure look like apron","random"
7,"jdf4sgo1","thats my figure 1","thats figure","random"
8,"jdf4sgo1","Cool. Lastly is my figure 5 which looks like a dragon's head","cool lastly figure look like dragon head","random"
7,"jdf4sgo1","yea same, ","yea","random"
1,"48b9jmgp","Hello","hello","random"
1,"48b9jmgp","Sure","sure","random"
1,"48b9jmgp","Does it have two triangles in it","two triangle","random"
1,"48b9jmgp","Yes that is my figure 1","yes figure","random"
1,"48b9jmgp","do we call it hourglass","call hourglass","random"
1,"48b9jmgp","sure","sure","random"
1,"48b9jmgp","either works","either work","random"
1,"48b9jmgp","yes that is figure 2 for me","yes figure","random"
1,"48b9jmgp","yes antenna is good","yes antenna good","random"
1,"48b9jmgp","is it symmetrical?","symmetrical","random"
1,"48b9jmgp","yeah to me it looks like a dragon","yes look like dragon","random"
1,"48b9jmgp","that is figure 3 for me","figure","random"
1,"48b9jmgp","yes","yes","random"
1,"48b9jmgp","kind of like a boomerang too?","kind like boomerang","random"
1,"48b9jmgp","yes that's my figure 4 too","yes thats figure","random"
1,"48b9jmgp","flag?","flag","random"
1,"48b9jmgp","yeah I guess it looks like it could be wings","yes guess look like wing","random"
1,"48b9jmgp","yes sure","yes sure","random"
1,"48b9jmgp","5","","random"
1,"48b9jmgp","thanks","thank","random"
1,"48b9jmgp","you too","","random"
1,"48b9jmgp","Hi","hello","random"
1,"48b9jmgp","what figure do you see for number 1","figure see numb","random"
2,"48b9jmgp","hiya","hiya","random"
1,"48b9jmgp","that is my figure number 4","figure numb","random"
1,"48b9jmgp"," yes flag is good","yes flag good","random"
2,"48b9jmgp","yes i can see that","yes can see","random"
1,"48b9jmgp","that looks like my number 2 as well","look like numb good","random"
2,"48b9jmgp","figure 1","figure","random"
1,"48b9jmgp","looks like it could be the face of an animal?","look like face animal","random"
1,"48b9jmgp","yes","yes","random"
2,"48b9jmgp","yes okay great","yes okay great","random"
1,"48b9jmgp","that is my number 3","numb","random"
1,"48b9jmgp","call it antennae?","call antenna","random"
1,"48b9jmgp","yes","yes","random"
2,"48b9jmgp","this is figure 3","figure","random"
1,"48b9jmgp","oh sure","oh sure","random"
1,"48b9jmgp","to me it looks like an apple with bites taken out or something","look like apple bite take something","random"
1,"48b9jmgp","that is my number 1","numb","random"
2,"48b9jmgp","yeah that is fine :)","yes fine","random"
2,"48b9jmgp","aliens all good","alien good","random"
1,"48b9jmgp","yes","yes","random"
2,"48b9jmgp","pointy?","pointy","random"
2,"48b9jmgp","yes figure 4","yes figure","random"
1,"48b9jmgp","yeah sure that is my figure 5 too","yes sure figure","random"
1,"48b9jmgp","looks like it could also be a tie with an hourglass","look like also tie hourglass","random"
1,"48b9jmgp","use apron sure","use apron sure","random"
1,"48b9jmgp","great! thanks","great thank","random"
2,"48b9jmgp","hmm","hmm","random"
2,"48b9jmgp","sword like?","sword like","random"
2,"48b9jmgp","yes got it figure 2","yes get figure","random"
2,"48b9jmgp","okay :)","okay","random"
2,"48b9jmgp","elephants trunk?","elephant trunk","random"
2,"48b9jmgp","yes figure 5","yes figure","random"
2,"48b9jmgp","yes that works","yes work","random"
2,"48b9jmgp","heya","heya","random"
3,"48b9jmgp","Hiya!","hiya","random"
1,"48b9jmgp","hi","hello","random"
2,"48b9jmgp","okay yes","okay yes","random"
9,"48b9jmgp","My first figure looks like a flag","first figure look like flag","random"
3,"48b9jmgp","Yeah sure, describe your figure 1","yes sure describe figure","random"
2,"48b9jmgp","yes figure 1","yes figure","random"
1,"48b9jmgp","a curved shape?","curve shape","random"
1,"48b9jmgp","pointing to the left?","point leave","random"
2,"48b9jmgp","yes okay","yes okay","random"
9,"48b9jmgp","Yes","yes","random"
3,"48b9jmgp","Hmm, I I have one with two triangles that is like an hourglass too, that's figure 5 for me","hmm one two triangle like hourglass thats figure","random"
1,"48b9jmgp","call it flag?","call flag","random"
3,"48b9jmgp","Kind of like an M in the middle where it joins?","kind like be middle join","random"
2,"48b9jmgp","yes figure 4","yes figure","random"
9,"48b9jmgp","yes","yes","random"
1,"48b9jmgp","ok","okay","random"
1,"48b9jmgp","what is your second shape?","2 shape","random"
2,"48b9jmgp","hat with horns","hat horn","random"
3,"48b9jmgp","Yep that's 5 for me, should we call it apron? ","yep thats call apron","random"
2,"48b9jmgp","yes antennae is good","yes antenna good","random"
3,"48b9jmgp","Yep that's cool","yep thats cool","random"
9,"48b9jmgp","It looks like an hourglass kinda with extra lines","look like hourglass kinda extra line","random"
3,"48b9jmgp","Um I think I see this one it might be 4 for me","um think see one may","random"
2,"48b9jmgp","cool","cool","random"
3,"48b9jmgp","Yes alien antennae definitely stood out that's definitely my 4 haha","yes alien antenna definitely stand thats definitely haha","random"
1,"48b9jmgp","kind of like an hourglass crossed with the letter M?","kind like hourglass cross letter be","random"
1,"48b9jmgp","that is my second shape tpp","2 shape tpp","random"
9,"48b9jmgp","Yes","yes","random"
1,"48b9jmgp","shall we call it hourglass?","shall call hourglass","random"
9,"48b9jmgp","Yes","yes","random"
2,"48b9jmgp","yes figure 3","yes figure","random"
3,"48b9jmgp","Call that one alien? ","call one alien","random"
1,"48b9jmgp","what is your 3rd shape?","rd shape","random"
9,"48b9jmgp","My third shape looks like a tie at the bottom with a rounded spiky bit on top","3 shape look like tie bottom round spiky bite top","random"
2,"48b9jmgp","yes great!","yes great","random"
2,"48b9jmgp","figure 2","figure","random"
3,"48b9jmgp","Hmm shield, I thought it looked a bit like an animal head sort of? If that's the same one it might be my figure 1","hmm shield think look bite like animal head sort thats one may figure","random"
1,"48b9jmgp","symmetrical shape?","symmetrical shape","random"
1,"48b9jmgp","kind of looks like the face of a dragon or something?","kind look like face dragon something","random"
2,"48b9jmgp","yes great","yes great","random"
3,"48b9jmgp","Yes definitely my figure 1 then that's bang on","yes definitely figure thats bang","random"
9,"48b9jmgp","Kinda yeah","kinda yes","random"
2,"48b9jmgp","yes figure 5","yes figure","random"
1,"48b9jmgp","ok shall we call it tie then?","okay shall call tie","random"
2,"48b9jmgp","yes","yes","random"
3,"48b9jmgp","Going with shield? ","go shield","random"
9,"48b9jmgp","Yes","yes","random"
3,"48b9jmgp","Cool","cool","random"
1,"48b9jmgp","ok what is your 4th shape?","okay th shape","random"
2,"48b9jmgp","yay","yay","random"
2,"48b9jmgp","yes","yes","random"
3,"48b9jmgp","Sort of like a scythe shape?","sort like scythe shape","random"
2,"48b9jmgp","great!!","great","random"
3,"48b9jmgp","Yeah that's my figure 3 then :)","yes thats figure","random"
9,"48b9jmgp","My fourth shape is a bit hard for me to describe but it's two asymmetrical halves, one side looks like a tooth and the other is larger and rounder","4 shape bite hard describe two asymmetrical half one side look like tooth large round","random"
1,"48b9jmgp","yeah that's the weirdest one I know which one","yes thats weird one know one","random"
1,"48b9jmgp","it looks like an apple that has had parts removed to me","look like apple part remove","random"
9,"48b9jmgp","Yes i can see that","yes can see","random"
3,"48b9jmgp","Yeah kind of like a fairy or something silhouette ","yes kind like fairy something silhouette","random"
1,"48b9jmgp","that is my first shape","first shape","random"
3,"48b9jmgp","That's figure 2 for me","thats figure","random"
1,"48b9jmgp","call it apple?","call apple","random"
9,"48b9jmgp","yes","yes","random"
1,"48b9jmgp","what shall we call the last shape","shall call last shape","random"
1,"48b9jmgp","antenna?","antenna","random"
3,"48b9jmgp","Angel sounds good to me","angel sound good","random"
9,"48b9jmgp","antenna sounds good","antenna sound good","random"
1,"48b9jmgp","hi","hello","random"
4,"48b9jmgp","hi","hello","random"
2,"48b9jmgp","hey","hey","random"
5,"48b9jmgp","hi","hello","random"
3,"48b9jmgp","Hiya :)","hiya","random"
6,"48b9jmgp","hi!","hello","random"
5,"48b9jmgp","my figure 1 is shaped like an axe","figure shape like axe","random"
7,"48b9jmgp","yes","yes","random"
1,"48b9jmgp","my first shape looks like an apple with pieces taken out of it","first shape look like apple piece take","random"
7,"48b9jmgp","ok","okay","random"
5,"48b9jmgp","yes","yes","random"
3,"48b9jmgp","What is your first figure like?","first figure like","random"
4,"48b9jmgp","mine does as well ","mine good","random"
5,"48b9jmgp","yes","yes","random"
1,"48b9jmgp","it has a triangle shape cut from the bottom and circular shapes cut from the sides","triangle shape cut bottom circular shape cut side","random"
1,"48b9jmgp","shall we call it apple?","shall call apple","random"
7,"48b9jmgp","that is my fig 4","fig","random"
5,"48b9jmgp","figure 2 is like a sand timer","figure like sand timer","random"
4,"48b9jmgp","yeah that is the same as mine ","yes mine","random"
4,"48b9jmgp","yes lets call it apple ","yes let call apple","random"
5,"48b9jmgp","yes flag","yes flag","random"
1,"48b9jmgp","ok cool","okay cool","random"
7,"48b9jmgp","yes","yes","random"
9,"48b9jmgp","my figure one looks like a half eaten apple","figure one look like half eat apple","random"
5,"48b9jmgp","yes","yes","random"
9,"48b9jmgp","what does yours look like?","look like","random"
4,"48b9jmgp","what does you figure 2 look like ","figure look like","random"
1,"48b9jmgp","my second shape is symmetrical - it has four points at the top and is narrow at the bottom","2 shape symmetrical four point top narrow bottom","random"
5,"48b9jmgp","figuger 4 looks like two birds","figuger look like two bird","random"
3,"48b9jmgp","For me it is a scythe kind of shape ","scythe kind shape","random"
7,"48b9jmgp","that is also my fig 2","also fig","random"
6,"48b9jmgp","for me my figure one sort of looks like an arrow, one side of it points out to the left","figure one sort look like arrow one side point leave","random"
4,"48b9jmgp","my is like that too ","like","random"
4,"48b9jmgp","its quite long ","quite long","random"
1,"48b9jmgp","kind of looks like a tie or a one piece bikini","kind look like tie one piece bikini","random"
5,"48b9jmgp","okay","okay","random"
2,"48b9jmgp","two antannae","two antannae","random"
7,"48b9jmgp","yes","yes","random"
1,"48b9jmgp","shall we call it tie?","shall call tie","random"
6,"48b9jmgp","i think thats the same as mine!","think thats mine","random"
4,"48b9jmgp","yes that is the same as mine ","yes mine","random"
2,"48b9jmgp","is it that one?","one","random"
1,"48b9jmgp","ok","okay","random"
5,"48b9jmgp","it kinda looks like two swans","kinda look like two swan","random"
3,"48b9jmgp","Does it have a curve in the ""handle"" part?","curve handle part","random"
5,"48b9jmgp","yes heart shape","yes heart shape","random"
4,"48b9jmgp","shall we call it tie?","shall call tie","random"
2,"48b9jmgp","maybe looks like a shield?","maybe look like shield","random"
1,"48b9jmgp","yes","yes","random"
7,"48b9jmgp","my figure 5","figure","random"
2,"48b9jmgp","actually","actually","random"
4,"48b9jmgp","nice ","nice","random"
4,"48b9jmgp","what does your figure 3 look like?","figure look like","random"
9,"48b9jmgp","that is my figure 3","figure","random"
7,"48b9jmgp","ok","okay","random"
5,"48b9jmgp","figure 5 has spikey bits","figure spikey bit","random"
1,"48b9jmgp","3 is an hourglass shape crossed with a mountain shape","hourglass shape cross mountain shape","random"
6,"48b9jmgp","yes it does, it goes in slightly near the bottom","yes go slightly near bottom","random"
2,"48b9jmgp","figure 3 yes","figure yes","random"
3,"48b9jmgp","Yes that is also my figure 1 :)","yes also figure","random"
5,"48b9jmgp","yes","yes","random"
4,"48b9jmgp","okay that is my figure 5","okay figure","random"
5,"48b9jmgp","yes","yes","random"
1,"48b9jmgp","ok","okay","random"
6,"48b9jmgp","perfect! should we name it 'scythe'","perfect name scythe","random"
9,"48b9jmgp","should we name it antennae","name antenna","random"
4,"48b9jmgp","shall we call that hourglass?","shall call hourglass","random"
2,"48b9jmgp","yes :)","yes","random"
1,"48b9jmgp","yes we call it hourglass","yes call hourglass","random"
7,"48b9jmgp","that is my figure 3","figure","random"
3,"48b9jmgp","Yes that's good with me","yes thats good","random"
5,"48b9jmgp","perfect","perfect","random"
9,"48b9jmgp","what does your figure 2 look like","figure look like","random"
3,"48b9jmgp","How about your figure 2?","figure","random"
4,"48b9jmgp","what does your figure 4 look like?","figure look like","random"
7,"48b9jmgp","ok","okay","random"
5,"48b9jmgp","i cant really make out what my figure 3 is","cant really make figure","random"
1,"48b9jmgp","my figure 4 looks like a boomerang or a strange flag","figure look like boomerang strange flag","random"
2,"48b9jmgp","it looks like an antannae","look like antannae","random"
7,"48b9jmgp","my figure 1 looks like a deer head","figure look like deer head","random"
1,"48b9jmgp","its a curved shape","curve shape","random"
2,"48b9jmgp","lol","lol","random"
7,"48b9jmgp","ok","okay","random"
1,"48b9jmgp","points to the left","point leave","random"
5,"48b9jmgp","yes angel","yes angel","random"
4,"48b9jmgp","does it have a circular chunk taken out of it ","circular chunk take","random"
1,"48b9jmgp","yea","yea","random"
4,"48b9jmgp","thats my figure 3","thats figure","random"
5,"48b9jmgp","is that all of them","","random"
1,"48b9jmgp","great","great","random"
9,"48b9jmgp","is it spiky or rounded","spiky round","random"
1,"48b9jmgp","shall we call it boomerang?","shall call boomerang","random"
4,"48b9jmgp","lets call it boomerang?","let call boomerang","random"
7,"48b9jmgp","its my figure 1. what fig of yours is it?","figure fig","random"
5,"48b9jmgp","okay cool good job","okay cool good job","random"
1,"48b9jmgp","yes","yes","random"
2,"48b9jmgp","rounded looks kinda like a heart in the middle","round look kinda like heart middle","random"
4,"48b9jmgp","whats your figure 5?","whats figure","random"
3,"48b9jmgp","Mine is a symmetrical shape, kind of like two worms coming out of the ground to talk to each other haha","mine symmetrical shape kind like two worm come grind talk haha","random"
6,"48b9jmgp","I'm struggling a bit with describing this one, its curved at the bottom towards the right hand side ","im struggle bite describe one curve bottom towards right hand side","random"
6,"48b9jmgp","I think that is my figure 3!","think figure","random"
1,"48b9jmgp","it is two antenna leaning towards each other","two antenna lean towards","random"
7,"48b9jmgp","ok my fig 1 is your fig 5","okay fig fig","random"
6,"48b9jmgp","and it is pointed either side","point either side","random"
1,"48b9jmgp","symmetrical shape with a gap in the middle","symmetrical shape gap middle","random"
3,"48b9jmgp","Does the left hand side of yours look a bit like an elephant trunk maybe? for 2?","leave hand side look bite like elephant trunk maybe","random"
4,"48b9jmgp","yh thats my figure 4 ","yh thats figure","random"
