"id_in_session","session_code","body","body_lemma","network"
18,"lyrisecf","Figure 1 looks like a bird facing down","figure look like bird face","highly-clustered"
5,"lyrisecf","hahahhahaha","hahahhahaha","highly-clustered"
5,"lyrisecf","what shall we name it","shall name","highly-clustered"
7,"lyrisecf","curved shape but with little spikes at the bottom edge","curve shape little spike bottom edge","highly-clustered"
5,"lyrisecf","yeah","yes","highly-clustered"
6,"lyrisecf","The swans kissing are my Fig 1","swan kiss fig","highly-clustered"
7,"lyrisecf","Antennae is fine","antenna fine","highly-clustered"
7,"lyrisecf","figure 1 shield","figure shield","highly-clustered"
5,"lyrisecf","okay","okay","highly-clustered"
6,"lyrisecf","My Fig 2 is the spikey tie","fig spikey tie","highly-clustered"
18,"lyrisecf","Lets name figure 1 Tie","let name figure tie","highly-clustered"
7,"lyrisecf","figure 2 antennae","figure antenna","highly-clustered"
15,"lyrisecf","Or, actually! Is your figure 1 pointy instead","actually figure pointy instead","highly-clustered"
14,"lyrisecf","No, that's my figure 2. It's forms in the shape of a heart, correct/","thats figure form shape heart correct","highly-clustered"
13,"lyrisecf","yes","yes","highly-clustered"
3,"lyrisecf","ok","okay","highly-clustered"
5,"lyrisecf","its been the same for me each game","game","highly-clustered"
1,"lyrisecf","1 is antenna and 2 is the shield","antenna shield","highly-clustered"
13,"lyrisecf","that sounds right to me","sound right","highly-clustered"
14,"lyrisecf","Yes, my figure 1 is pointy","yes figure pointy","highly-clustered"
7,"lyrisecf","same","","highly-clustered"
9,"lyrisecf","ok","okay","highly-clustered"
7,"lyrisecf","droopy dragon shield","droopy dragon shield","highly-clustered"
15,"lyrisecf","Got you, that's my figure 2","get thats figure","highly-clustered"
18,"lyrisecf","and Figure 2 Swan","figure swan","highly-clustered"
1,"lyrisecf","i have labelled them shield and antenna","label shield antenna","highly-clustered"
5,"lyrisecf","and kissing socks","kiss sock","highly-clustered"
5,"lyrisecf","lol","lol","highly-clustered"
8,"lyrisecf","hi","hello","highly-clustered"
7,"lyrisecf","hi there","hello","highly-clustered"
5,"lyrisecf","hi","hello","highly-clustered"
8,"lyrisecf","my figure 1 looks like a bug antenna","figure look like bug antenna","highly-clustered"
6,"lyrisecf","My Fig 1 looks like a spikey tie","fig look like spikey tie","highly-clustered"
5,"lyrisecf","fig 1 shield","fig shield","highly-clustered"
4,"lyrisecf","hello","hello","highly-clustered"
7,"lyrisecf","my figure 1 is the spiky dragon shaped shield","figure spiky dragon shape shield","highly-clustered"
5,"lyrisecf","fig 2 antennae","fig antenna","highly-clustered"
3,"lyrisecf","my figure 1 looks likes two swans","figure look like two swan","highly-clustered"
8,"lyrisecf","that shield is my figure 2","shield figure","highly-clustered"
4,"lyrisecf","ok","okay","highly-clustered"
15,"lyrisecf","Hello there","hello","highly-clustered"
5,"lyrisecf","that make sense ?","make sense","highly-clustered"
7,"lyrisecf","my figure 2 is the smooth shaped antenna","figure smooth shape antenna","highly-clustered"
17,"lyrisecf","hi","hello","highly-clustered"
9,"lyrisecf","hi, Figure 1 looks like two swans almost kissing","hello figure look like two swan almost kiss","highly-clustered"
14,"lyrisecf","hello. My figure 1 is the pointed object","hello figure point object","highly-clustered"
4,"lyrisecf","yeah","yes","highly-clustered"
5,"lyrisecf","its been the same for me each round","round","highly-clustered"
4,"lyrisecf","same","","highly-clustered"
3,"lyrisecf","my figure 2 looks like a spikey tie","figure look like spikey tie","highly-clustered"
6,"lyrisecf","Shall we call your figure 2 Tie","shall call figure tie","highly-clustered"
4,"lyrisecf","name them the same?","name","highly-clustered"
3,"lyrisecf","yes","yes","highly-clustered"
9,"lyrisecf","or antennas","antenna","highly-clustered"
7,"lyrisecf","happy to name them shield and antenna?","happy name shield antenna","highly-clustered"
5,"lyrisecf","is yours opposite?","opposite","highly-clustered"
5,"lyrisecf","yeah","yes","highly-clustered"
17,"lyrisecf","do you have any idea","idea","highly-clustered"
4,"lyrisecf","yes","yes","highly-clustered"
8,"lyrisecf","yes that works!","yes work","highly-clustered"
5,"lyrisecf","shield n antennae","shield n antenna","highly-clustered"
6,"lyrisecf","And Fig 1 Swans?","fig swan","highly-clustered"
5,"lyrisecf","okayyyy","okayyyy","highly-clustered"
4,"lyrisecf","sweet","sweet","highly-clustered"
3,"lyrisecf","yes","yes","highly-clustered"
9,"lyrisecf","Figure 2 is the shield for me too","figure shield","highly-clustered"
18,"lyrisecf","Figure 1 looks like a tie","figure look like tie","highly-clustered"
5,"lyrisecf","easily done then hopefully","easily do hopefully","highly-clustered"
8,"lyrisecf","So my figure 1 is your figure 2, and my figure 2 is your figure 1","figure figure figure figure","highly-clustered"
15,"lyrisecf","My figure 1 looks like a dragon head from above","figure look like dragon head","highly-clustered"
7,"lyrisecf","yes correct","yes correct","highly-clustered"
5,"lyrisecf","first person got it wrong :(","first person get wrong","highly-clustered"
18,"lyrisecf","Figure 2 like 2 swans kissing","figure like swan kiss","highly-clustered"
6,"lyrisecf","Perfect :)","perfect","highly-clustered"
8,"lyrisecf","awesome","awesome","highly-clustered"
7,"lyrisecf","just to be 100% sure, the shield has a long droopy nose","just sure shield long droopy nose","highly-clustered"
9,"lyrisecf","sure","sure","highly-clustered"
8,"lyrisecf","yes that is correct","yes correct","highly-clustered"
4,"lyrisecf","every person has got it wrong for me ","every person get wrong","highly-clustered"
7,"lyrisecf","and the antenna has like a pointy semi circle type base","antenna like pointy semi circle type base","highly-clustered"
8,"lyrisecf","yup","yup","highly-clustered"
4,"lyrisecf","hopefully i havent ballsed this up","hopefully havent ballsed","highly-clustered"
5,"lyrisecf","it should just be whats on ur screen i think","just whats ur screen think","highly-clustered"
15,"lyrisecf","Does that correspond to any number of yours?","correspond numb","highly-clustered"
5,"lyrisecf","if ur fig 1 is a shielf","ur fig shielf","highly-clustered"
7,"lyrisecf","shield figure 1, antenna figure 2. for you its the reverse","shield figure antenna figure reverse","highly-clustered"
5,"lyrisecf","and 2 an antennae","antenna","highly-clustered"
8,"lyrisecf","yes","yes","highly-clustered"
4,"lyrisecf","nah its opposite for me","nah opposite","highly-clustered"
8,"lyrisecf","great work","great work","highly-clustered"
4,"lyrisecf","i think i got it","think get","highly-clustered"
5,"lyrisecf","AHH","ahh","highly-clustered"
5,"lyrisecf","okay","okay","highly-clustered"
15,"lyrisecf","Figure 2 kind of looks like antennae","figure kind look like antenna","highly-clustered"
16,"lyrisecf","HELLO MY FIGURE IS A CURVED OBJECT","hello figure curve object","highly-clustered"
13,"lyrisecf","hello!","hello","highly-clustered"
18,"lyrisecf","Figure 1 looks like 2 swans kissing","figure look like swan kiss","highly-clustered"
17,"lyrisecf","hi","hello","highly-clustered"
14,"lyrisecf","Hello. My figure 1 is the heart shaped and figure 2 is pointed","hello figure heart shape figure point","highly-clustered"
3,"lyrisecf","hi my figure 1 looks likes two swans","hello figure look like two swan","highly-clustered"
18,"lyrisecf","Figure 2 looks like a Tie","figure look like tie","highly-clustered"
15,"lyrisecf","Hi there. My figure 1 kind of looks like beetle antennae","hello figure kind look like beetle antenna","highly-clustered"
6,"lyrisecf","My figure 1 looks like Swans Almost Kissing and My Figure 2 looks like a spikey tie","figure look like swan almost kiss figure look like spikey tie","highly-clustered"
17,"lyrisecf","uhh","uhh","highly-clustered"
3,"lyrisecf","my figure 2 looks like a spikey tie","figure look like spikey tie","highly-clustered"
17,"lyrisecf","okay","okay","highly-clustered"
13,"lyrisecf","Straight and to the point- love it. Mine is opposite so I will log that down real quick","straight point love mine opposite will log real quick","highly-clustered"
6,"lyrisecf","Yes","yes","highly-clustered"
14,"lyrisecf","Thanks! I've been doing my best","thank ive good","highly-clustered"
3,"lyrisecf","yours","","highly-clustered"
15,"lyrisecf","And my figure 2 looks like a dragon skull from above","figure look like dragon skull","highly-clustered"
6,"lyrisecf","Perfect :)","perfect","highly-clustered"
18,"lyrisecf","How does figure 1 & 2 Looks on your side?","figure look side","highly-clustered"
13,"lyrisecf","Easiest one yet!","easy one yet","highly-clustered"
14,"lyrisecf","I wish you luck! Take care","wish luck take care","highly-clustered"
13,"lyrisecf","same to you","","highly-clustered"
3,"lyrisecf","?","","highly-clustered"
17,"lyrisecf","hi","hello","highly-clustered"
6,"lyrisecf","My Figure 1 looks like a spikey tie","figure look like spikey tie","highly-clustered"
6,"lyrisecf","Or a Dragons head","dragon head","highly-clustered"
6,"lyrisecf","Figure 2 looks like caterpillars on a leaf","figure look like caterpillar leaf","highly-clustered"
16,"lyrisecf","hello","hello","highly-clustered"
18,"lyrisecf","Hi","hello","highly-clustered"
18,"lyrisecf","My figure 1 looks like a Tie","figure look like tie","highly-clustered"
18,"lyrisecf","what of you?","","highly-clustered"
18,"lyrisecf","Figure 2 looks like 2 swans kissing","figure look like swan kiss","highly-clustered"
18,"lyrisecf","Lets name Figure 1 : Tie","let name figure tie","highly-clustered"
18,"lyrisecf","Figure 2 : Swans","figure swan","highly-clustered"
